date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:34	375/375	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2008:13:28%20GMT	http://simplychocolate.dk/?wordfence_lh=1&hid=73EEFF70F28669465A495D2BF461077E	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/index3d49.html	(from https://simplychocolate.dk/about/)
12:43:36	117680/117680	---M--	200	added ('OK')	image/jpeg	etag:%221cbb0-55972b2a2a4b6%22	https://simplychocolate.dk/wp-content/uploads/2017/08/3889.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/3889.jpg	(from https://simplychocolate.dk/about/)
12:43:47	561467/561467	---M--	200	added ('OK')	image/jpeg	etag:%228913b-5846d7777aa64%22	https://simplychocolate.dk/wp-content/uploads/2017/08/Birgitte.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/Birgitte.jpg	(from https://simplychocolate.dk/about/)
12:43:50	93276/93276	---M--	200	added ('OK')	image/jpeg	etag:%2216c5c-55972b2d57c57%22	https://simplychocolate.dk/wp-content/uploads/2017/08/4309.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/4309.jpg	(from https://simplychocolate.dk/about/)
12:43:54	138355/138355	---M--	200	added ('OK')	image/jpeg	etag:%2221c73-57f7bcfa0590c%22	https://simplychocolate.dk/wp-content/uploads/2017/08/Jesper.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/Jesper.jpg	(from https://simplychocolate.dk/about/)
12:43:57	161928/161928	---M--	200	added ('OK')	image/jpeg	etag:%2227888-57f7bcad404ee%22	https://simplychocolate.dk/wp-content/uploads/2017/08/Nis.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/Nis.jpg	(from https://simplychocolate.dk/about/)
12:43:59	155084/155084	---M--	200	added ('OK')	image/jpeg	etag:%2225dcc-57f7bc7d7adaf%22	https://simplychocolate.dk/wp-content/uploads/2017/08/MichaelSuse.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/MichaelSuse.jpg	(from https://simplychocolate.dk/about/)
12:44:01	73794/73794	---M--	200	added ('OK')	image/jpeg	etag:%2212042-55972b29cb916%22	https://simplychocolate.dk/wp-content/uploads/2017/08/3814.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/3814.jpg	(from https://simplychocolate.dk/about/)
12:44:04	323417/323417	---M--	200	added ('OK')	image/jpeg	etag:%224ef59-575950bb461e5%22	https://simplychocolate.dk/wp-content/uploads/2018/09/Kenneth.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2018/09/Kenneth.jpg	(from https://simplychocolate.dk/about/)
12:44:37	3377683/3377683	---M--	200	added ('OK')	image/jpeg	etag:%22338a13-584e62a2463bd%22	https://simplychocolate.dk/wp-content/uploads/2017/08/Jacob_02.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2017/08/Jacob_02.jpg	(from https://simplychocolate.dk/about/)
